DATETIME,TIME,LON,LAT,HT,SST
"12-MAR-2010",11758,108.375,-27.875,0,23.72  
"13-MAR-2010",11759,108.375,-27.875,0,23.71  
"14-MAR-2010",11760,108.375,-27.875,0,23.78  
"15-MAR-2010",11761,108.375,-27.875,0,23.49  
"16-MAR-2010",11762,108.375,-27.875,0,23.45  
"17-MAR-2010",11763,108.375,-27.875,0,23.6  
"18-MAR-2010",11764,108.375,-27.875,0,23.7  
"19-MAR-2010",11765,108.375,-27.875,0,23.45  
"20-MAR-2010",11766,108.375,-27.875,0,23.41  
"21-MAR-2010",11767,108.375,-27.875,0,23.21  
"22-MAR-2010",11768,108.375,-27.875,0,22.93  
"23-MAR-2010",11769,108.375,-27.875,0,23.46  
"24-MAR-2010",11770,108.375,-27.875,0,23.54  
"25-MAR-2010",11771,108.375,-27.875,0,23.47  
"26-MAR-2010",11772,108.375,-27.875,0,23.33  
"27-MAR-2010",11773,108.375,-27.875,0,23.32  
"28-MAR-2010",11774,108.375,-27.875,0,22.88  
"29-MAR-2010",11775,108.375,-27.875,0,23.07  
"30-MAR-2010",11776,108.375,-27.875,0,23.16  
"31-MAR-2010",11777,108.375,-27.875,0,23.14  
"01-APR-2010",11778,108.375,-27.875,0,23.07  
"02-APR-2010",11779,108.375,-27.875,0,23.02  
"03-APR-2010",11780,108.375,-27.875,0,22.65  
"04-APR-2010",11781,108.375,-27.875,0,22.28  
"05-APR-2010",11782,108.375,-27.875,0,22.65  
"06-APR-2010",11783,108.375,-27.875,0,23.35  
"07-APR-2010",11784,108.375,-27.875,0,23.12  
"08-APR-2010",11785,108.375,-27.875,0,23.16  
"09-APR-2010",11786,108.375,-27.875,0,23.18  
"10-APR-2010",11787,108.375,-27.875,0,23.15  
"11-APR-2010",11788,108.375,-27.875,0,23.14  
"12-APR-2010",11789,108.375,-27.875,0,22.66  
"13-APR-2010",11790,108.375,-27.875,0,22.59  
"14-APR-2010",11791,108.375,-27.875,0,22.56  
"15-APR-2010",11792,108.375,-27.875,0,22.78  
"16-APR-2010",11793,108.375,-27.875,0,22.85  
"17-APR-2010",11794,108.375,-27.875,0,22.71  
"18-APR-2010",11795,108.375,-27.875,0,22.59  
"19-APR-2010",11796,108.375,-27.875,0,22.51  
"20-APR-2010",11797,108.375,-27.875,0,22.58  
"21-APR-2010",11798,108.375,-27.875,0,22.59  
"22-APR-2010",11799,108.375,-27.875,0,22.88  
"23-APR-2010",11800,108.375,-27.875,0,22.53  
"24-APR-2010",11801,108.375,-27.875,0,22.04  
"25-APR-2010",11802,108.375,-27.875,0,21.94  
"26-APR-2010",11803,108.375,-27.875,0,22.06  
"27-APR-2010",11804,108.375,-27.875,0,22.14  
"28-APR-2010",11805,108.375,-27.875,0,21.82  
"29-APR-2010",11806,108.375,-27.875,0,21.89  
"30-APR-2010",11807,108.375,-27.875,0,21.94  
"01-MAY-2010",11808,108.375,-27.875,0,21.79  
"02-MAY-2010",11809,108.375,-27.875,0,21.97  
"03-MAY-2010",11810,108.375,-27.875,0,21.77  
"04-MAY-2010",11811,108.375,-27.875,0,21.56  
"05-MAY-2010",11812,108.375,-27.875,0,21.66  
"06-MAY-2010",11813,108.375,-27.875,0,21.81  
"07-MAY-2010",11814,108.375,-27.875,0,21.91  
"08-MAY-2010",11815,108.375,-27.875,0,21.81  
"09-MAY-2010",11816,108.375,-27.875,0,21.9  
"10-MAY-2010",11817,108.375,-27.875,0,21.46  
