# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545612 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.69031182      0.09498031      0.10710495
    -13.68631142      0.09453135      0.10637218
    -13.68231102      0.09410938      0.10563506
    -13.67831062      0.09371374      0.10489623
    -13.67431022      0.09334347      0.10415837
    -13.67030982      0.09299732      0.10342424
    -13.66630942      0.09267375      0.10269657
    -13.66230902      0.09237097      0.10197806
    -13.65830862      0.09208698      0.10127134
    -13.65430822      0.09181954      0.10057892
    -13.65030782      0.09156627      0.09990319
    -13.64630742      0.09132462      0.09924636
    -13.64230702      0.09109195      0.09861043
    -13.63830662      0.09086553      0.09799719
    -13.63430622      0.09064261      0.09740815
    -13.63030582      0.09042041      0.09684457
    -13.62630542      0.09019622      0.09630743
    -13.62230502      0.08996737      0.09579737
    -13.61830462      0.08973131      0.09531476
    -13.61430422      0.08948563      0.09485962
    -13.61030382      0.08922809      0.09443167
    -13.60630342      0.08895664      0.09403031
    -13.60230302      0.08866945      0.09365464
    -13.59830262      0.08836497      0.09330347
    -13.59430222      0.08804187      0.09297531
    -13.59030182      0.08769914      0.09266843
    -13.58630142      0.08733606      0.09238085
    -13.58230102      0.08695221      0.09211041
    -13.57830062      0.08654748      0.09185472
    -13.57430022      0.08612206      0.09161129
    -13.57029982      0.08567648      0.09137748
    -13.56629942      0.08521152      0.09115059
    -13.56229902      0.08472830      0.09092785
    -13.55829862      0.08422818      0.09070652
    -13.55429822      0.08371279      0.09048384
    -13.55029782      0.08318399      0.09025716
    -13.54629742      0.08264385      0.09002389
    -13.54229702      0.08209465      0.08978161
    -13.53829662      0.08153880      0.08952805
    -13.53429622      0.08097885      0.08926112
    -13.53029582      0.08041746      0.08897898
    -13.52629542      0.07985735      0.08868002
    -13.52229502      0.07930127      0.08836291
    -13.51829462      0.07875200      0.08802660
    -13.51429422      0.07821226      0.08767033
    -13.51029382      0.07768476      0.08729369
    -13.50629342      0.07717211      0.08689653
    -13.50229302      0.07667680      0.08647907
    -13.49829262      0.07620122      0.08604181
    -13.49429222      0.07574758      0.08558558
    -13.49029182      0.07531794      0.08511152
    -13.48629142      0.07491418      0.08462102
    -13.48229102      0.07453796      0.08411579
    -13.47829062      0.07419074      0.08359775
    -13.47429022      0.07387378      0.08306907
    -13.47028982      0.07358811      0.08253213
    -13.46628942      0.07333454      0.08198947
    -13.46228902      0.07311369      0.08144378
    -13.45828862      0.07292595      0.08089788
    -13.45428822      0.07277152      0.08035467
    -13.45028782      0.07265044      0.07981709
    -13.44628742      0.07256254      0.07928813
    -13.44228702      0.07250752      0.07877075
    -13.43828662      0.07248496      0.07826788
    -13.43428622      0.07249431      0.07778240
    -13.43028582      0.07253493      0.07731707
    -13.42628542      0.07260611      0.07687455
    -13.42228502      0.07270710      0.07645734
    -13.41828461      0.07283714      0.07606779
    -13.41428421      0.07299544      0.07570807
    -13.41028381      0.07318127      0.07538016
    -13.40628341      0.07339391      0.07508581
    -13.40228301      0.07363273      0.07482657
    -13.39828261      0.07389717      0.07460377
    -13.39428221      0.07418677      0.07441853
    -13.39028181      0.07450118      0.07427171
    -13.38628141      0.07484020      0.07416398
    -13.38228101      0.07520372      0.07409580
    -13.37828061      0.07559182      0.07406742
    -13.37428021      0.07600468      0.07407889
    -13.37027981      0.07644265      0.07413011
    -13.36627941      0.07690623      0.07422080
    -13.36227901      0.07739604      0.07435054
    -13.35827861      0.07791284      0.07451880
    -13.35427821      0.07845751      0.07472493
    -13.35027781      0.07903103      0.07496823
    -13.34627741      0.07963449      0.07524792
    -13.34227701      0.08026903      0.07556316
    -13.33827661      0.08093586      0.07591314
    -13.33427621      0.08163622      0.07629702
    -13.33027581      0.08237136      0.07671398
    -13.32627541      0.08314252      0.07716326
    -13.32227501      0.08395090      0.07764413
    -13.31827461      0.08479763      0.07815594
    -13.31427421      0.08568378      0.07869813
    -13.31027381      0.08661029      0.07927020
    -13.30627341      0.08757797      0.07987177
    -13.30227301      0.08858748      0.08050256
    -13.29827261      0.08963930      0.08116238
    -13.29427221      0.09073371      0.08185117
    -13.29027181      0.09187079      0.08256893
    -13.28627141      0.09305038      0.08331578
    -13.28227101      0.09427209      0.08409193
    -13.27827061      0.09553528      0.08489765
    -13.27427021      0.09683904      0.08573329
    -13.27026981      0.09818220      0.08659923
    -13.26626941      0.09956335      0.08749590
    -13.26226901      0.10098078      0.08842375
    -13.25826861      0.10243255      0.08938322
    -13.25426821      0.10391647      0.09037473
    -13.25026781      0.10543010      0.09139866
    -13.24626741      0.10697077      0.09245534
    -13.24226701      0.10853561      0.09354502
    -13.23826661      0.11012155      0.09466784
    -13.23426621      0.11172537      0.09582385
    -13.23026581      0.11334366      0.09701293
    -13.22626541      0.11497292      0.09823485
    -13.22226501      0.11660953      0.09948919
    -13.21826461      0.11824980      0.10077536
    -13.21426421      0.11989000      0.10209260
    -13.21026381      0.12152638      0.10343992
    -13.20626341      0.12315520      0.10481617
    -13.20226301      0.12477275      0.10621997
    -13.19826261      0.12637540      0.10764973
    -13.19426221      0.12795959      0.10910367
    -13.19026181      0.12952190      0.11057982
    -13.18626141      0.13105905      0.11207598
    -13.18226101      0.13256791      0.11358979
    -13.17826061      0.13404555      0.11511872
    -13.17426021      0.13548924      0.11666007
    -13.17025981      0.13689647      0.11821100
    -13.16625941      0.13826497      0.11976853
    -13.16225901      0.13959271      0.12132960
    -13.15825861      0.14087794      0.12289105
    -13.15425821      0.14211915      0.12444964
    -13.15025781      0.14331511      0.12600212
    -13.14625741      0.14446486      0.12754520
    -13.14225701      0.14556769      0.12907561
    -13.13825661      0.14662320      0.13059010
    -13.13425621      0.14763120      0.13208550
    -13.13025581      0.14859178      0.13355870
    -13.12625541      0.14950526      0.13500669
    -13.12225501      0.15037220      0.13642660
    -13.11825461      0.15119336      0.13781570
    -13.11425421      0.15196970      0.13917143
    -13.11025381      0.15270237      0.14049141
    -13.10625341      0.15339268      0.14177346
    -13.10225301      0.15404207      0.14301561
    -13.09825261      0.15465212      0.14421614
    -13.09425221      0.15522451      0.14537353
    -13.09025181      0.15576101      0.14648654
    -13.08625141      0.15626343      0.14755416
    -13.08225101      0.15673365      0.14857562
    -13.07825061      0.15717357      0.14955043
    -13.07425021      0.15758507      0.15047833
    -13.07024981      0.15797004      0.15135931
    -13.06624941      0.15833036      0.15219360
    -13.06224901      0.15866782      0.15298167
    -13.05824861      0.15898418      0.15372419
    -13.05424821      0.15928113      0.15442205
    -13.05024781      0.15956028      0.15507632
    -13.04624741      0.15982313      0.15568827
    -13.04224701      0.16007110      0.15625932
    -13.03824661      0.16030550      0.15679102
    -13.03424621      0.16052753      0.15728506
    -13.03024581      0.16073829      0.15774323
    -13.02624541      0.16093875      0.15816741
    -13.02224501      0.16112977      0.15855953
    -13.01824461      0.16131212      0.15892159
    -13.01424421      0.16148645      0.15925559
    -13.01024381      0.16165330      0.15956357
    -13.00624341      0.16181313      0.15984752
    -13.00224301      0.16196631      0.16010944
    -12.99824261      0.16211310      0.16035127
    -12.99424221      0.16225373      0.16057488
    -12.99024181      0.16238834      0.16078209
    -12.98624141      0.16251701      0.16097462
    -12.98224101      0.16263978      0.16115410
    -12.97824061      0.16275666      0.16132205
    -12.97424021      0.16286762      0.16147989
    -12.97023981      0.16297262      0.16162891
    -12.96623941      0.16307161      0.16177029
    -12.96223901      0.16316452      0.16190508
    -12.95823861      0.16325130      0.16203420
    -12.95423821      0.16333193      0.16215845
    -12.95023781      0.16340637      0.16227850
    -12.94623741      0.16347464      0.16239493
    -12.94223701      0.16353676      0.16250818
    -12.93823661      0.16359280      0.16261859
    -12.93423621      0.16364287      0.16272639
    -12.93023581      0.16368710      0.16283174
    -12.92623541      0.16372567      0.16293470
    -12.92223501      0.16375880      0.16303525
    -12.91823461      0.16378673      0.16313334
    -12.91423421      0.16380975      0.16322882
    -12.91023381      0.16382820      0.16332153
    -12.90623341      0.16384241      0.16341126
    -12.90223301      0.16385277      0.16349779
    -12.89823261      0.16385968      0.16358087
    -12.89423221      0.16386357      0.16366026
    -12.89023181      0.16386488      0.16373571
    -12.88623141      0.16386404      0.16380700
    -12.88223101      0.16386151      0.16387392
    -12.87823061      0.16385774      0.16393628
    -12.87423021      0.16385318      0.16399394
    -12.87022981      0.16384826      0.16404678
    -12.86622941      0.16384340      0.16409473
    -12.86222901      0.16383900      0.16413776
    -12.85822861      0.16383544      0.16417589
    -12.85422821      0.16383309      0.16420918
    -12.85022781      0.16383226      0.16423774
    -12.84622741      0.16383326      0.16426173
    -12.84222701      0.16383634      0.16428134
    -12.83822661      0.16384175      0.16429681
    -12.83422621      0.16384968      0.16430843
    -12.83022581      0.16386030      0.16431651
    -12.82622541      0.16387375      0.16432138
    -12.82222501      0.16389013      0.16432342
    -12.81822461      0.16390953      0.16432303
    -12.81422421      0.16393199      0.16432059
    -12.81022381      0.16395754      0.16431653
    -12.80622341      0.16398620      0.16431127
    -12.80222301      0.16401796      0.16430523
    -12.79822261      0.16405280      0.16429881
    -12.79422221      0.16409070      0.16429244
    -12.79022181      0.16413163      0.16428649
    -12.78622141      0.16417556      0.16428134
    -12.78222101      0.16422247      0.16427733
    -12.77822061      0.16427233      0.16427481
    -12.77422021      0.16432515      0.16427405
    -12.77021981      0.16438094      0.16427534
    -12.76621941      0.16443973      0.16427891
    -12.76221901      0.16450158      0.16428497
    -12.75821861      0.16456657      0.16429371
    -12.75421821      0.16463480      0.16430526
    -12.75021781      0.16470642      0.16431976
    -12.74621741      0.16478159      0.16433729
    -12.74221701      0.16486052      0.16435791
    -12.73821661      0.16494345      0.16438169
    -12.73421621      0.16503064      0.16440863
    -12.73021581      0.16512241      0.16443875
    -12.72621541      0.16521909      0.16447204
    -12.72221501      0.16532106      0.16450850
    -12.71821461      0.16542872      0.16454810
    -12.71421421      0.16554250      0.16459082
    -12.71021381      0.16566289      0.16463665
    -12.70621341      0.16579036      0.16468557
    -12.70221301      0.16592545      0.16473758
    -12.69821261      0.16606869      0.16479269
