# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.64619456      0.09191716      0.10157788
    -13.64219416      0.09135649      0.10114583
    -13.63819376      0.09080088      0.10070298
    -13.63419336      0.09025195      0.10024870
    -13.63019296      0.08971127      0.09978256
    -13.62619256      0.08918031      0.09930432
    -13.62219216      0.08866041      0.09881399
    -13.61819176      0.08815279      0.09831177
    -13.61419136      0.08765848      0.09779808
    -13.61019096      0.08717839      0.09727355
    -13.60619056      0.08671320      0.09673900
    -13.60219016      0.08626344      0.09619543
    -13.59818976      0.08582941      0.09564401
    -13.59418936      0.08541123      0.09508605
    -13.59018896      0.08500882      0.09452299
    -13.58618856      0.08462191      0.09395639
    -13.58218816      0.08425003      0.09338789
    -13.57818776      0.08389254      0.09281917
    -13.57418736      0.08354864      0.09225196
    -13.57018696      0.08321738      0.09168800
    -13.56618656      0.08289766      0.09112899
    -13.56218616      0.08258831      0.09057661
    -13.55818576      0.08228802      0.09003247
    -13.55418536      0.08199545      0.08949806
    -13.55018496      0.08170920      0.08897479
    -13.54618456      0.08142787      0.08846393
    -13.54218416      0.08115005      0.08796658
    -13.53818376      0.08087436      0.08748370
    -13.53418336      0.08059950      0.08701606
    -13.53018296      0.08032424      0.08656425
    -13.52618256      0.08004745      0.08612865
    -13.52218216      0.07976815      0.08570946
    -13.51818176      0.07948547      0.08530669
    -13.51418136      0.07919875      0.08492015
    -13.51018096      0.07890747      0.08454945
    -13.50618056      0.07861133      0.08419405
    -13.50218016      0.07831022      0.08385322
    -13.49817976      0.07800426      0.08352611
    -13.49417936      0.07769377      0.08321173
    -13.49017896      0.07737930      0.08290896
    -13.48617856      0.07706160      0.08261661
    -13.48217816      0.07674168      0.08233343
    -13.47817776      0.07642070      0.08205812
    -13.47417736      0.07610007      0.08178936
    -13.47017696      0.07578136      0.08152585
    -13.46617656      0.07546632      0.08126632
    -13.46217616      0.07515687      0.08100957
    -13.45817576      0.07485505      0.08075447
    -13.45417536      0.07456306      0.08050002
    -13.45017496      0.07428316      0.08024535
    -13.44617456      0.07401771      0.07998972
    -13.44217416      0.07376914      0.07973259
    -13.43817376      0.07353989      0.07947360
    -13.43417336      0.07333245      0.07921258
    -13.43017296      0.07314926      0.07894958
    -13.42617256      0.07299276      0.07868488
    -13.42217216      0.07286534      0.07841896
    -13.41817176      0.07276930      0.07815256
    -13.41417136      0.07270686      0.07788662
    -13.41017096      0.07268015      0.07762232
    -13.40617056      0.07269114      0.07736103
    -13.40217016      0.07274171      0.07710436
    -13.39816976      0.07283355      0.07685408
    -13.39416936      0.07296822      0.07661217
    -13.39016896      0.07314710      0.07638075
    -13.38616856      0.07337140      0.07616207
    -13.38216816      0.07364216      0.07595852
    -13.37816776      0.07396022      0.07577260
    -13.37416736      0.07432625      0.07560685
    -13.37016696      0.07474076      0.07546387
    -13.36616656      0.07520404      0.07534631
    -13.36216616      0.07571626      0.07525678
    -13.35816576      0.07627738      0.07519790
    -13.35416536      0.07688721      0.07517220
    -13.35016496      0.07754543      0.07518218
    -13.34616456      0.07825154      0.07523021
    -13.34216416      0.07900494      0.07531854
    -13.33816376      0.07980488      0.07544931
    -13.33416336      0.08065050      0.07562447
    -13.33016296      0.08154083      0.07584580
    -13.32616256      0.08247482      0.07611491
    -13.32216216      0.08345131      0.07643319
    -13.31816176      0.08446908      0.07680182
    -13.31416136      0.08552684      0.07722177
    -13.31016096      0.08662322      0.07769377
    -13.30616056      0.08775682      0.07821834
    -13.30216016      0.08892616      0.07879575
    -13.29815976      0.09012977      0.07942605
    -13.29415936      0.09136608      0.08010907
    -13.29015896      0.09263353      0.08084441
    -13.28615856      0.09393053      0.08163146
    -13.28215816      0.09525542      0.08246940
    -13.27815776      0.09660657      0.08335723
    -13.27415736      0.09798228      0.08429375
    -13.27015696      0.09938086      0.08527760
    -13.26615656      0.10080057      0.08630726
    -13.26215616      0.10223964      0.08738105
    -13.25815576      0.10369631      0.08849719
    -13.25415536      0.10516876      0.08965377
    -13.25015496      0.10665516      0.09084877
    -13.24615456      0.10815364      0.09208010
    -13.24215416      0.10966230      0.09334560
    -13.23815376      0.11117923      0.09464304
    -13.23415336      0.11270247      0.09597017
    -13.23015296      0.11423005      0.09732467
    -13.22615256      0.11575996      0.09870425
    -13.22215216      0.11729016      0.10010657
    -13.21815176      0.11881860      0.10152931
    -13.21415136      0.12034322      0.10297016
    -13.21015096      0.12186192      0.10442683
    -13.20615056      0.12337260      0.10589706
    -13.20215016      0.12487316      0.10737860
    -13.19814976      0.12636152      0.10886926
    -13.19414936      0.12783556      0.11036687
    -13.19014896      0.12929323      0.11186932
    -13.18614856      0.13073248      0.11337454
    -13.18214816      0.13215130      0.11488050
    -13.17814776      0.13354772      0.11638522
    -13.17414736      0.13491983      0.11788676
    -13.17014696      0.13626579      0.11938325
    -13.16614656      0.13758382      0.12087284
    -13.16214616      0.13887223      0.12235374
    -13.15814576      0.14012943      0.12382420
    -13.15414536      0.14135392      0.12528252
    -13.15014496      0.14254434      0.12672704
    -13.14614456      0.14369941      0.12815613
    -13.14214416      0.14481801      0.12956824
    -13.13814376      0.14589915      0.13096181
    -13.13414336      0.14694197      0.13233536
    -13.13014296      0.14794577      0.13368745
    -13.12614256      0.14890998      0.13501667
    -13.12214216      0.14983421      0.13632167
    -13.11814176      0.15071821      0.13760114
    -13.11414136      0.15156188      0.13885384
    -13.11014096      0.15236529      0.14007856
    -13.10614056      0.15312864      0.14127417
    -13.10214016      0.15385231      0.14243959
    -13.09813976      0.15453680      0.14357380
    -13.09413936      0.15518275      0.14467588
    -13.09013896      0.15579094      0.14574495
    -13.08613856      0.15636227      0.14678024
