# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -13.49417930      0.00000030      0.00000667
    -13.49017890      0.00000045      0.00000453
    -13.48617850      0.00000068      0.00000305
    -13.48217810      0.00000101      0.00000205
    -13.47817770      0.00000149      0.00000137
    -13.47417730      0.00000218      0.00000091
    -13.47017690      0.00000317      0.00000061
    -13.46617650      0.00000459      0.00000041
    -13.46217610      0.00000660      0.00000029
    -13.45817570      0.00000943      0.00000023
    -13.45417530      0.00001340      0.00000021
    -13.45017490      0.00001890      0.00000022
    -13.44617450      0.00002649      0.00000028
    -13.44217410      0.00003690      0.00000039
    -13.43817370      0.00005108      0.00000056
    -13.43417330      0.00007024      0.00000082
    -13.43017290      0.00009597      0.00000121
    -13.42617250      0.00013030      0.00000178
    -13.42217210      0.00017578      0.00000259
    -13.41817170      0.00023562      0.00000376
    -13.41417130      0.00031381      0.00000543
    -13.41017090      0.00041528      0.00000779
    -13.40617050      0.00054606      0.00001109
    -13.40217010      0.00071344      0.00001571
    -13.39816970      0.00092619      0.00002209
    -13.39416930      0.00119470      0.00003088
    -13.39016890      0.00153121      0.00004289
    -13.38616850      0.00194999      0.00005918
    -13.38216810      0.00246747      0.00008114
    -13.37816770      0.00310234      0.00011055
    -13.37416730      0.00387568      0.00014965
    -13.37016690      0.00481090      0.00020129
    -13.36616650      0.00593368      0.00026902
    -13.36216610      0.00727180      0.00035724
    -13.35816570      0.00885482      0.00047137
    -13.35416530      0.01071365      0.00061799
    -13.35016490      0.01287999      0.00080505
    -13.34616450      0.01538556      0.00104203
    -13.34216410      0.01826127      0.00134018
    -13.33816370      0.02153618      0.00171262
    -13.33416330      0.02523634      0.00217461
    -13.33016290      0.02938354      0.00274360
    -13.32616250      0.03399395      0.00343939
    -13.32216210      0.03907682      0.00428411
    -13.31816170      0.04463307      0.00530225
    -13.31416130      0.05065405      0.00652049
    -13.31016090      0.05712045      0.00796746
    -13.30616050      0.06400133      0.00967341
    -13.30216010      0.07125353      0.01166968
    -13.29815970      0.07882132      0.01398809
    -13.29415930      0.08663651      0.01666011
    -13.29015890      0.09461897      0.01971593
    -13.28615850      0.10267752      0.02318338
    -13.28215810      0.11071145      0.02708670
    -13.27815770      0.11861228      0.03144527
    -13.27415730      0.12626609      0.03627226
    -13.27015690      0.13355611      0.04157323
    -13.26615650      0.14036562      0.04734488
    -13.26215610      0.14658100      0.05357376
    -13.25815570      0.15209488      0.06023532
    -13.25415530      0.15680917      0.06729306
    -13.25015490      0.16063800      0.07469805
    -13.24615450      0.16351028      0.08238881
    -13.24215410      0.16537194      0.09029156
    -13.23815370      0.16618757      0.09832095
    -13.23415330      0.16594157      0.10638121
    -13.23015290      0.16463866      0.11436779
    -13.22615250      0.16230369      0.12216942
    -13.22215210      0.15898090      0.12967051
    -13.21815170      0.15473247      0.13675396
    -13.21415130      0.14963663      0.14330408
    -13.21015090      0.14378525      0.14920974
    -13.20615050      0.13728109      0.15436745
    -13.20215010      0.13023481      0.15868441
    -13.19814970      0.12276183      0.16208124
    -13.19414930      0.11497929      0.16449443
    -13.19014890      0.10700298      0.16587831
    -13.18614850      0.09894459      0.16620649
    -13.18214810      0.09090927      0.16547268
    -13.17814770      0.08299354      0.16369091
    -13.17414730      0.07528359      0.16089510
    -13.17014690      0.06785414      0.15713793
    -13.16614650      0.06076764      0.15248923
    -13.16214610      0.05407397      0.14703384
    -13.15814570      0.04781060      0.14086899
    -13.15414530      0.04200297      0.13410144
    -13.15014490      0.03666535      0.12684444
    -13.14614450      0.03180180      0.11921459
    -13.14214410      0.02740737      0.11132875
    -13.13814370      0.02346946      0.10330116
    -13.13414330      0.01996912      0.09524080
    -13.13014290      0.01688241      0.08724908
    -13.12614250      0.01418177      0.07941794
    -13.12214210      0.01183713      0.07182842
    -13.11814170      0.00981709      0.06454966
    -13.11414130      0.00808983      0.05763836
